7.998999999999999488e+01,2.588321359223300533e+02,-7.389582524271845898e+01,-5.418834951456310733e+01,-1.956728155339806108e+01,-3.704660194174757670e+00,6.708106796116510395e+01,-9.758048543689324106e+01,-1.766213592233009422e+01,1.000000000000000000e+00
6.189000000000000057e+01,2.588321359223300533e+02,-7.389582524271845898e+01,-5.418834951456310733e+01,-1.956728155339806108e+01,-3.704660194174757670e+00,8.208106796116510395e+01,-9.758048543689324106e+01,-1.766213592233009422e+01,1.000000000000000000e+00
4.027000000000000313e+01,5.133213592233005329e+01,6.860417475728154102e+01,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.795804854368932411e+02,2.243378640776699058e+02,1.000000000000000000e+00
4.104999999999999716e+01,5.133213592233005329e+01,6.860417475728154102e+01,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.795804854368932411e+02,3.193378640776699058e+02,1.000000000000000000e+00
4.429999999999999716e+01,-8.256786407766995239e+01,5.850417475728154670e+01,-5.418834951456310733e+01,1.043271844660193892e+01,-6.204660194174757670e+00,5.481067961165081215e+00,5.191951456310675894e+01,3.143378640776699058e+02,1.000000000000000000e+00
4.703000000000000114e+01,-1.516786407766994671e+01,4.010417475728154102e+01,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.035804854368932411e+02,4.433786407766990578e+01,1.000000000000000000e+00
4.370000000000000284e+01,9.883213592233005329e+01,2.110417475728154102e+01,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.795804854368932411e+02,3.193378640776699058e+02,1.000000000000000000e+00
3.645000000000000284e+01,9.883213592233005329e+01,2.110417475728154102e+01,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.795804854368932411e+02,-1.766213592233009422e+01,1.000000000000000000e+00
4.585000000000000142e+01,-1.516786407766994671e+01,4.010417475728154102e+01,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.035804854368932411e+02,-1.766213592233009422e+01,1.000000000000000000e+00
3.928999999999999915e+01,1.938321359223300533e+02,-7.389582524271845898e+01,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.795804854368932411e+02,-1.766213592233009422e+01,1.000000000000000000e+00
3.807000000000000028e+01,-8.256786407766995239e+01,5.850417475728154670e+01,-5.418834951456310733e+01,1.043271844660193892e+01,-6.204660194174757670e+00,5.481067961165081215e+00,5.191951456310675894e+01,4.433786407766990578e+01,1.000000000000000000e+00
2.801999999999999957e+01,-8.256786407766995239e+01,5.850417475728154670e+01,-5.418834951456310733e+01,1.043271844660193892e+01,-6.204660194174757670e+00,5.481067961165081215e+00,5.191951456310675894e+01,-1.766213592233009422e+01,1.000000000000000000e+00
4.300999999999999801e+01,1.463321359223300533e+02,-2.639582524271845898e+01,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.795804854368932411e+02,2.243378640776699058e+02,1.000000000000000000e+00
4.232999999999999829e+01,-9.116786407766994671e+01,1.161041747572815410e+02,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.035804854368932411e+02,4.433786407766990578e+01,1.000000000000000000e+00
4.781000000000000227e+01,2.283213592233005329e+01,2.104174757281541019e+00,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.035804854368932411e+02,-1.766213592233009422e+01,1.000000000000000000e+00
5.290999999999999659e+01,9.883213592233005329e+01,-7.389582524271845898e+01,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.035804854368932411e+02,4.433786407766990578e+01,1.000000000000000000e+00
3.935999999999999943e+01,-1.415678640776699524e+02,1.355041747572815325e+02,-5.418834951456310733e+01,1.043271844660193892e+01,-6.204660194174757670e+00,7.408106796116510395e+01,3.331951456310673620e+01,4.433786407766990578e+01,1.000000000000000000e+00
5.614000000000000057e+01,6.083213592233005329e+01,-3.589582524271845898e+01,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.035804854368932411e+02,3.193378640776699058e+02,1.000000000000000000e+00
4.056000000000000227e+01,9.883213592233005329e+01,2.110417475728154102e+01,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.795804854368932411e+02,4.433786407766990578e+01,1.000000000000000000e+00
4.261999999999999744e+01,1.938321359223300533e+02,-7.389582524271845898e+01,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.795804854368932411e+02,1.343378640776699058e+02,1.000000000000000000e+00
4.184000000000000341e+01,1.463321359223300533e+02,-2.639582524271845898e+01,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.795804854368932411e+02,1.343378640776699058e+02,1.000000000000000000e+00
2.823999999999999844e+01,-1.415678640776699524e+02,1.355041747572815325e+02,-5.418834951456310733e+01,1.043271844660193892e+01,-6.204660194174757670e+00,7.408106796116510395e+01,3.331951456310673620e+01,-1.766213592233009422e+01,1.000000000000000000e+00
8.060000000000000497e+00,-1.415678640776699524e+02,1.355041747572815325e+02,-5.418834951456310733e+01,1.043271844660193892e+01,-6.204660194174757670e+00,7.408106796116510395e+01,3.331951456310673620e+01,-4.266213592233009422e+01,1.000000000000000000e+00
4.421000000000000085e+01,-1.415678640776699524e+02,1.355041747572815325e+02,-5.418834951456310733e+01,1.043271844660193892e+01,-6.204660194174757670e+00,7.408106796116510395e+01,3.331951456310673620e+01,1.343378640776699058e+02,1.000000000000000000e+00
5.252000000000000313e+01,9.883213592233005329e+01,-7.389582524271845898e+01,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.035804854368932411e+02,3.193378640776699058e+02,1.000000000000000000e+00
5.329999999999999716e+01,9.883213592233005329e+01,-7.389582524271845898e+01,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.035804854368932411e+02,2.243378640776699058e+02,1.000000000000000000e+00
4.114999999999999858e+01,9.883213592233005329e+01,2.110417475728154102e+01,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.795804854368932411e+02,2.243378640776699058e+02,1.000000000000000000e+00
5.211999999999999744e+01,6.083213592233005329e+01,-3.589582524271845898e+01,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.035804854368932411e+02,1.343378640776699058e+02,1.000000000000000000e+00
3.742999999999999972e+01,1.463321359223300533e+02,-2.639582524271845898e+01,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.795804854368932411e+02,-1.766213592233009422e+01,1.000000000000000000e+00
3.860000000000000142e+01,1.938321359223300533e+02,-7.389582524271845898e+01,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.795804854368932411e+02,-3.866213592233009422e+01,1.000000000000000000e+00
5.525999999999999801e+01,2.283213592233005329e+01,2.104174757281541019e+00,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.035804854368932411e+02,3.193378640776699058e+02,1.000000000000000000e+00
5.290999999999999659e+01,-1.516786407766994671e+01,4.010417475728154102e+01,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.035804854368932411e+02,3.193378640776699058e+02,1.000000000000000000e+00
4.171999999999999886e+01,-8.256786407766995239e+01,5.850417475728154670e+01,-5.418834951456310733e+01,1.043271844660193892e+01,-6.204660194174757670e+00,5.481067961165081215e+00,5.191951456310675894e+01,1.343378640776699058e+02,1.000000000000000000e+00
4.213000000000000256e+01,1.938321359223300533e+02,-7.389582524271845898e+01,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.795804854368932411e+02,2.243378640776699058e+02,1.000000000000000000e+00
5.368999999999999773e+01,-9.116786407766994671e+01,1.161041747572815410e+02,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.035804854368932411e+02,3.193378640776699058e+02,1.000000000000000000e+00
3.840999999999999659e+01,-4.366786407766994671e+01,1.636041747572815552e+02,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.795804854368932411e+02,2.243378640776699058e+02,1.000000000000000000e+00
3.007999999999999829e+01,-4.366786407766994671e+01,1.636041747572815552e+02,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.795804854368932411e+02,-1.766213592233009422e+01,1.000000000000000000e+00
3.771999999999999886e+01,5.133213592233005329e+01,6.860417475728154102e+01,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.795804854368932411e+02,4.433786407766990578e+01,1.000000000000000000e+00
4.222999999999999687e+01,1.938321359223300533e+02,-7.389582524271845898e+01,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.795804854368932411e+02,4.433786407766990578e+01,1.000000000000000000e+00
3.625000000000000000e+01,-4.366786407766994671e+01,1.636041747572815552e+02,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.795804854368932411e+02,1.343378640776699058e+02,1.000000000000000000e+00
5.046000000000000085e+01,6.083213592233005329e+01,-3.589582524271845898e+01,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.035804854368932411e+02,4.433786407766990578e+01,1.000000000000000000e+00
4.370000000000000284e+01,1.463321359223300533e+02,-2.639582524271845898e+01,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.795804854368932411e+02,3.193378640776699058e+02,1.000000000000000000e+00
3.900000000000000000e+01,-4.366786407766994671e+01,1.636041747572815552e+02,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.795804854368932411e+02,3.193378640776699058e+02,1.000000000000000000e+00
5.310000000000000142e+01,9.883213592233005329e+01,-7.389582524271845898e+01,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.035804854368932411e+02,1.343378640776699058e+02,1.000000000000000000e+00
4.153999999999999915e+01,1.463321359223300533e+02,-2.639582524271845898e+01,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.795804854368932411e+02,4.433786407766990578e+01,1.000000000000000000e+00
3.507999999999999829e+01,1.463321359223300533e+02,-2.639582524271845898e+01,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.795804854368932411e+02,-3.866213592233009422e+01,1.000000000000000000e+00
1.505000000000000071e+01,6.783213592233005329e+01,-7.389582524271845898e+01,-5.418834951456310733e+01,1.043271844660193892e+01,-6.204660194174757670e+00,7.408106796116510395e+01,3.331951456310673620e+01,-4.266213592233009422e+01,1.000000000000000000e+00
4.075999999999999801e+01,9.883213592233005329e+01,2.110417475728154102e+01,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.795804854368932411e+02,1.343378640776699058e+02,1.000000000000000000e+00
2.626000000000000156e+01,-4.366786407766994671e+01,1.636041747572815552e+02,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.795804854368932411e+02,-3.866213592233009422e+01,1.000000000000000000e+00
3.282000000000000028e+01,9.883213592233005329e+01,2.110417475728154102e+01,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.795804854368932411e+02,-3.866213592233009422e+01,1.000000000000000000e+00
3.978000000000000114e+01,5.133213592233005329e+01,6.860417475728154102e+01,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.795804854368932411e+02,1.343378640776699058e+02,1.000000000000000000e+00
4.692999999999999972e+01,-9.116786407766994671e+01,1.161041747572815410e+02,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.035804854368932411e+02,1.343378640776699058e+02,1.000000000000000000e+00
3.311999999999999744e+01,-4.366786407766994671e+01,1.636041747572815552e+02,-5.418834951456310733e+01,4.643271844660193892e+01,-6.204660194174757670e+00,-4.091893203883489605e+01,-1.795804854368932411e+02,4.433786407766990578e+01,1.000000000000000000e+00
