7.998999999999999488e+01,2.588321359223300533e+02,7.232195456327064065e-01,-7.389582524271845898e+01,-5.418834951456310733e+01,-1.956728155339806108e+01,-1.070090655193691731e-01,-3.704660194174757670e+00,6.708106796116510395e+01,6.989732345248533818e-02,-9.758048543689324106e+01,-1.292884446450353053e-01,-1.766213592233009422e+01,1.668785805150929669e-01,1.792812069841544371e+03,-1.829799021359223480e+04,-4.016462872531367907e+02,-1.258030433009708577e+04,-2.921809210205051386e+02,-2.219342398058252456e+03,3.661101169902912807e+04,8.858395479516389059e+00,-1.361447638834951431e+04,-9.487976368932038895e+03,1.287925685093558059e+03,3.087821114808583900e+00,-3.849384021468779906e+02,-2.795583502784353414e+02,-1.215144738226347272e+02,-4.521721553398056130e+02,-1.901590466609480501e+01,-4.807792330097087188e+02,-4.804026310679611242e+02,-6.377654077669903927e+02,-1.903458768218507302e+01,2.889341454951455817e+05,1.128250415475933551e+03,-6.999127538834951702e+04,-5.267135398058252031e+04,-7.867863796116522280e+03,2.387186676338797042e+02,-3.313197436893203303e+03,1.818750067221592417e+03,5.416283755787851817e+00,-5.062509941534430027e+02,-3.725911305949301777e+02,-1.229378835023994725e+02,-3.787445615547042621e-01,-2.517149584081633407e+01,5.277648603398247360e+02,1.493983460679611599e+05,-4.833733939900685073e+01,-5.521826447572815232e+04,-4.232456308737864310e+04,-3.017407998058252269e+04,-5.750413295524945170e+02,-3.216360368932038909e+03,-4.847952978640783112e+04,-6.226819548467647110e+02,1.652858951331335447e+03,4.001232809926044354e+00,-4.884838790716541439e+02,-3.607371900189223766e+02,-1.499435514125050304e+02,-1.363295372921648152e+00,-2.508348461929706019e+01,3.127159171176590462e+02,-4.322449229226705825e-01,-7.443697375394885967e+02,1.740820388349515270e+03,-8.025663122871222299e+01,-3.133323106796116463e+03,-1.850890291262135634e+03,-4.128877766990292002e+03,-9.666523393818755494e+01,-1.406700000000000159e+02,-1.529075776699028938e+04,-1.195189861564467435e+02,-1.560553048543689511e+04,-1.198505630089376552e+02,9.096124984060140832e+02,3.337675250070891053e+00,-2.320758084017799376e+02,-1.704349553766636234e+02,-3.912039935173220329e+01,4.888335049780074826e-01,-1.100431955496890168e+01,3.896039242238316547e+02,1.384202226876453778e+00,-1.851926913005268034e+02,6.935070671622902694e-01,-1.086412053539966536e+02,1.000000000000000000e+00
6.189000000000000057e+01,2.588321359223300533e+02,7.232195456327064065e-01,-7.389582524271845898e+01,-5.418834951456310733e+01,-1.956728155339806108e+01,-1.070090655193691731e-01,-3.704660194174757670e+00,8.208106796116510395e+01,8.421737722723410258e-02,-9.758048543689324106e+01,-1.292884446450353053e-01,-1.766213592233009422e+01,1.668785805150929669e-01,1.792812069841544371e+03,-1.829799021359223480e+04,-4.016462872531367907e+02,-1.258030433009708577e+04,-2.921809210205051386e+02,-2.219342398058252456e+03,3.661101169902912807e+04,8.858395479516389059e+00,-1.361447638834951431e+04,-9.487976368932038895e+03,1.287925685093558059e+03,3.087821114808583900e+00,-3.849384021468779906e+02,-2.795583502784353414e+02,-1.215144738226347272e+02,-4.521721553398056130e+02,-1.901590466609480501e+01,-4.807792330097087188e+02,-4.804026310679611242e+02,-6.377654077669903927e+02,-1.903458768218507302e+01,2.970341454951455817e+05,1.222623952569309040e+03,-6.999127538834951702e+04,-5.267135398058252031e+04,-5.437863796116522280e+03,3.150326126623658638e+02,-3.275697436893203303e+03,1.826482896259956760e+03,5.506379364193882964e+00,-5.062509941534430027e+02,-3.725911305949301777e+02,-1.206180347908900785e+02,-3.058899084499628884e-01,-2.513569570637946171e+01,6.470771569542157522e+02,1.493983460679611599e+05,-4.833733939900685073e+01,-5.521826447572815232e+04,-4.232456308737864310e+04,-3.017407998058252269e+04,-5.750413295524945170e+02,-3.216360368932038909e+03,-3.833952978640783112e+04,-6.130015984950341590e+02,1.652858951331335447e+03,4.001232809926044354e+00,-4.884838790716541439e+02,-3.607371900189223766e+02,-1.499435514125050304e+02,-1.363295372921648152e+00,-2.508348461929706019e+01,4.104588132583039624e+02,-3.389326876670963884e-01,-7.443697375394885967e+02,1.740820388349515270e+03,-8.025663122871222299e+01,-3.133323106796116463e+03,-1.850890291262135634e+03,-4.128877766990292002e+03,-9.666523393818755494e+01,-1.406700000000000159e+02,-1.487075776699028938e+04,-1.191180246507537674e+02,-1.560553048543689511e+04,-1.198505630089376552e+02,9.096124984060140832e+02,3.337675250070891053e+00,-2.320758084017799376e+02,-1.704349553766636234e+02,-3.912039935173220329e+01,4.888335049780074826e-01,-1.100431955496890168e+01,4.395869918764597060e+02,1.431919574650624583e+00,-1.851926913005268034e+02,6.935070671622902694e-01,-1.086412053539966536e+02,1.000000000000000000e+00
4.027000000000000313e+01,5.133213592233005329e+01,2.382902661702948066e-01,6.860417475728154102e+01,-5.418834951456310733e+01,4.643271844660193892e+01,2.347402282026882503e-01,-6.204660194174757670e+00,-4.091893203883489605e+01,-3.974585399734209545e-02,-1.795804854368932411e+02,-2.586022013253543861e-01,2.243378640776699058e+02,2.433096029338264188e+00,3.260724879619410785e+02,2.908325978640776520e+04,4.257998928105302525e+02,-1.258030433009708577e+04,-2.921809210205051386e+02,-2.219342398058252456e+03,2.494101169902912807e+04,3.135380829729357401e+02,1.887552361165048569e+04,-9.487976368932038895e+03,3.458810856954225983e+02,2.605111760854860847e+00,3.887433499791298459e+02,-2.795583502784353414e+02,2.921857232713317671e+02,-1.802172155339805613e+03,-3.474482751499060385e+01,-4.807792330097087188e+02,-4.804026310679611242e+02,-1.042765407766990393e+03,-3.175357852026603211e+01,3.722414549514558166e+04,-3.193140055332150951e+00,6.281872461165048298e+04,-5.267135398058252031e+04,3.614813620388347772e+04,7.768605177740028012e+00,-5.913197436893203303e+03,3.407961923514253613e+02,1.410833248911217197e+00,4.680689319392537300e+02,-3.725911305949301777e+02,3.105638875199774702e+02,1.400088871029765869e+00,-4.253893582115487959e+01,-3.246959881940401829e+02,-1.813665393203884014e+04,-8.522940008434616175e+02,2.942673552427184768e+04,-4.232456308737864310e+04,-4.254079980582522694e+03,-7.892251485706478888e+02,-4.906360368932038909e+03,-1.979115297864078311e+05,-1.257462033607066587e+03,2.577520639562144424e+02,9.046158272388993282e-02,4.216464239375227976e+02,-3.607371900189223766e+02,2.506416550832177563e+02,1.615199289766309221e-01,-4.137396730940447043e+01,-5.115533563210383363e+02,-2.030862228597200669e+00,-1.355509941243120920e+03,7.639582038834951527e+04,1.311372195089550132e+03,3.534167689320388308e+04,-1.850890291262135634e+03,5.289512223300970800e+04,1.226805388493004784e+03,-2.106700000000000159e+02,2.072292422330097179e+05,1.532045546028871058e+03,1.258464695145630976e+05,1.422153447089773408e+03,9.716973642783636933e+02,1.488090028791172159e+01,5.656993207554885430e+02,-1.704349553766636234e+02,6.975026766515143208e+02,1.393168984289620482e+01,-1.933483083040691142e+01,2.141840499428104977e+03,1.651373166451993413e+01,8.876997034660703321e+02,1.473666454099191725e+01,1.309630997290659025e+03,1.000000000000000000e+00
4.104999999999999716e+01,5.133213592233005329e+01,2.382902661702948066e-01,6.860417475728154102e+01,-5.418834951456310733e+01,4.643271844660193892e+01,2.347402282026882503e-01,-6.204660194174757670e+00,-4.091893203883489605e+01,-3.974585399734209545e-02,-1.795804854368932411e+02,-2.586022013253543861e-01,3.193378640776699058e+02,2.734571423922380617e+00,3.260724879619410785e+02,2.908325978640776520e+04,4.257998928105302525e+02,-1.258030433009708577e+04,-2.921809210205051386e+02,-2.219342398058252456e+03,2.494101169902912807e+04,3.135380829729357401e+02,1.887552361165048569e+04,-9.487976368932038895e+03,3.458810856954225983e+02,2.605111760854860847e+00,3.887433499791298459e+02,-2.795583502784353414e+02,2.921857232713317671e+02,-1.802172155339805613e+03,-3.474482751499060385e+01,-4.807792330097087188e+02,-4.804026310679611242e+02,-1.042765407766990393e+03,-3.175357852026603211e+01,3.722414549514558166e+04,-3.193140055332150951e+00,6.281872461165048298e+04,-5.267135398058252031e+04,3.614813620388347772e+04,7.768605177740028012e+00,-5.913197436893203303e+03,3.407961923514253613e+02,1.410833248911217197e+00,4.680689319392537300e+02,-3.725911305949301777e+02,3.105638875199774702e+02,1.400088871029765869e+00,-4.253893582115487959e+01,-3.246959881940401829e+02,-1.813665393203884014e+04,-8.522940008434616175e+02,2.942673552427184768e+04,-4.232456308737864310e+04,-4.254079980582522694e+03,-7.892251485706478888e+02,-4.906360368932038909e+03,-1.979115297864078311e+05,-1.257462033607066587e+03,2.577520639562144424e+02,9.046158272388993282e-02,4.216464239375227976e+02,-3.607371900189223766e+02,2.506416550832177563e+02,1.615199289766309221e-01,-4.137396730940447043e+01,-5.115533563210383363e+02,-2.030862228597200669e+00,-1.355509941243120920e+03,1.079833203883495153e+05,1.863002981798661494e+03,4.887917689320388308e+04,-1.850890291262135634e+03,7.455512223300970800e+04,1.742593223243676675e+03,-2.106700000000000159e+02,2.957692422330097179e+05,2.181592163424002138e+03,1.822764695145630976e+05,2.028906982429224854e+03,1.071937932977582477e+03,1.663145933094199336e+01,6.086595644837251484e+02,-1.704349553766636234e+02,7.662390666166927531e+02,1.556850395871879300e+01,-1.933483083040691142e+01,2.422815567180501148e+03,1.857501927273019859e+01,1.066776087849035321e+03,1.666215150395790090e+01,1.951519602418707109e+03,1.000000000000000000e+00
4.429999999999999716e+01,-8.256786407766995239e+01,-2.770568423145416403e-01,5.850417475728154670e+01,-5.418834951456310733e+01,1.043271844660193892e+01,6.288997127602868886e-02,-6.204660194174757670e+00,5.481067961165081215e+00,8.839915690029620521e-03,5.191951456310675894e+01,7.050774267218340441e-02,3.143378640776699058e+02,2.720778101790044978e+00,-5.537845250499897247e+02,7.996649786407764623e+03,2.989208730601691855e+02,-1.258030433009708577e+04,-2.921809210205051386e+02,-2.219342398058252456e+03,-1.273778830097087484e+04,5.552403180394321680e+00,1.180632361165048860e+04,-9.487976368932038895e+03,-4.152377550472117491e+02,-1.102195828830133451e+00,3.111539851096003417e+02,-2.795583502784353414e+02,6.373403129905318565e+01,-1.802172155339805613e+03,-3.474482751499060385e+01,-4.807792330097087188e+02,-4.804026310679611242e+02,-1.042765407766990393e+03,-3.175357852026603211e+01,-7.835561450485442765e+04,-2.379806614884464580e+02,5.954888461165048648e+04,-5.267135398058252031e+04,1.150493620388346608e+04,9.155195098418244015e+01,-5.913197436893203303e+03,-5.650735376750631076e+02,-1.855684915907254151e+00,4.054446264175372789e+02,-3.725911305949301777e+02,7.374837397127157601e+01,4.805309294107331652e-01,-4.253893582115487959e+01,4.009257146949585149e+01,-5.169735393203885178e+04,6.652408871450916195e+01,5.407793552427185932e+04,-4.232456308737864310e+04,1.880992001941747731e+04,3.258059774393477710e+02,-4.906360368932038909e+03,5.614967021359212231e+04,3.654880658695728926e+02,-5.320898420285327575e+02,-1.459581145593951135e+00,4.007130993972340889e+02,-3.607371900189223766e+02,8.390310883368988470e+01,7.942270844399672569e-01,-4.137396730940447043e+01,1.067990133045796028e+02,5.456734987089788547e-01,3.947328799592987707e+02,5.811682038834951527e+04,1.648444823443640871e+03,4.453067689320388308e+04,-1.850890291262135634e+03,6.045512223300970800e+04,1.653580402605306972e+03,-2.106700000000000159e+02,3.078132422330097179e+05,2.164896376438028256e+03,2.626464695145630976e+05,2.115452165671525563e+03,2.792023235574049522e+02,1.351797978399645217e+01,5.472443653622207194e+02,-1.704349553766636234e+02,5.511944440383147139e+02,1.448208675538907997e+01,-1.933483083040691142e+01,2.683075418012451792e+03,1.876669063351920030e+01,2.421215937783139452e+03,1.851123058823982603e+01,1.917054519683153558e+03,1.000000000000000000e+00
4.703000000000000114e+01,-1.516786407766994671e+01,1.514671485608509727e-02,4.010417475728154102e+01,-5.418834951456310733e+01,4.643271844660193892e+01,2.347402282026882503e-01,-6.204660194174757670e+00,-4.091893203883489605e+01,-3.974585399734209545e-02,-1.035804854368932411e+02,-1.382038083029879516e-01,4.433786407766990578e+01,1.334483740670154184e+00,-1.194252473840167568e+02,1.202600978640776520e+04,2.348722919479768620e+02,-1.258030433009708577e+04,-2.921809210205051386e+02,-2.219342398058252456e+03,9.779011699029128067e+03,2.626613532732957310e+02,1.237752361165048569e+04,-9.487976368932038895e+03,-1.517039863004788458e+01,1.393588295897682627e+00,2.340069995539283241e+02,-2.795583502784353414e+02,2.921857232713317671e+02,-1.802172155339805613e+03,-3.474482751499060385e+01,-4.807792330097087188e+02,-4.804026310679611242e+02,-1.042765407766990393e+03,-3.175357852026603211e+01,-2.475385450485441834e+04,-2.111629298801763071e+02,3.625672461165048298e+04,-5.267135398058252031e+04,3.614813620388347772e+04,7.768605177740028012e+00,-5.913197436893203303e+03,-1.138864398251662351e+02,-1.148734768749051227e-01,2.732049467207143607e+02,-3.725911305949301777e+02,3.105638875199774702e+02,1.400088871029765869e+00,-4.253893582115487959e+01,-3.246959881940401829e+02,-3.742165393203884014e+04,-5.604955508566927165e+02,2.116173552427184768e+04,-4.232456308737864310e+04,1.307392001941747731e+04,-3.765948807701101941e+02,-4.906360368932038909e+03,-1.270795297864078311e+05,-7.378247396909619056e+02,-1.349494382374521138e+02,-6.624853673903388085e-01,2.533457801402371956e+02,-3.607371900189223766e+02,2.780924886923173744e+02,8.152044178657504858e-01,-4.137396730940447043e+01,-3.993420540241932031e+02,-1.207658345149965839e+00,-7.894401896465742539e+02,1.056082038834951527e+04,2.460941006540077183e+02,7.126676893203883083e+03,-1.850890291262135634e+03,1.185512223300970800e+04,2.495231752812054253e+02,-2.106700000000000159e+02,3.946924223300971062e+04,3.013256393854647399e+02,2.576646951456310489e+04,2.833510249765103595e+02,3.071714352192545903e+02,7.497550871664760308e+00,2.809024940158702748e+02,-1.704349553766636234e+02,4.470190748351851653e+02,7.966944015500367016e+00,-1.933483083040691142e+01,1.117933846389426890e+03,9.002153812592624149e+00,5.771095389423130655e+02,8.261730287714168952e+00,2.030399386908214581e+02,1.000000000000000000e+00
4.370000000000000284e+01,9.883213592233005329e+01,3.718216587948175444e-01,2.110417475728154102e+01,-5.418834951456310733e+01,4.643271844660193892e+01,2.347402282026882503e-01,-6.204660194174757670e+00,-4.091893203883489605e+01,-3.974585399734209545e-02,-1.795804854368932411e+02,-2.586022013253543861e-01,3.193378640776699058e+02,2.734571423922380617e+00,6.526298105138155279e+02,1.780200978640776520e+04,1.626699817553042635e+02,-1.258030433009708577e+04,-2.921809210205051386e+02,-2.219342398058252456e+03,3.577101169902912807e+04,3.439832404913269102e+02,8.045523611650485691e+03,-9.487976368932038895e+03,6.037750030707584301e+02,3.330099843729009024e+00,1.308494326037939004e+02,-2.795583502784353414e+02,2.921857232713317671e+02,-1.802172155339805613e+03,-3.474482751499060385e+01,-4.807792330097087188e+02,-4.804026310679611242e+02,-1.042765407766990393e+03,-3.175357852026603211e+01,8.149414549514558166e+04,1.212581178707223444e+02,1.854872461165048298e+04,-5.267135398058252031e+04,3.614813620388347772e+04,7.768605177740028012e+00,-5.913197436893203303e+03,6.655695010489912420e+02,2.323831821493534733e+00,1.432956232416881903e+02,-3.725911305949301777e+02,3.105638875199774702e+02,1.400088871029765869e+00,-4.253893582115487959e+01,-3.246959881940401829e+02,1.007834606796115986e+04,-7.729763536244950046e+02,1.211735524271847680e+03,-4.232456308737864310e+04,-4.254079980582522694e+03,-7.892251485706478888e+02,-4.906360368932038909e+03,-1.979115297864078311e+05,-1.257462033607066587e+03,5.611288316259401654e+02,9.433104727631516084e-01,1.182696562677971883e+02,-3.607371900189223766e+02,2.506416550832177563e+02,1.615199289766309221e-01,-4.137396730940447043e+01,-5.115533563210383363e+02,-2.030862228597200669e+00,-1.355509941243120920e+03,1.253208203883495153e+05,1.911741940106612219e+03,3.154167689320388308e+04,-1.850890291262135634e+03,7.455512223300970800e+04,1.742593223243676675e+03,-2.106700000000000159e+02,2.957692422330097179e+05,2.181592163424002138e+03,1.822764695145630976e+05,2.028906982429224854e+03,1.352183057272750830e+03,1.741928084090759654e+01,3.284144401885567959e+02,-1.704349553766636234e+02,7.662390666166927531e+02,1.556850395871879300e+01,-1.933483083040691142e+01,2.422815567180501148e+03,1.857501927273019859e+01,1.066776087849035321e+03,1.666215150395790090e+01,1.951519602418707109e+03,1.000000000000000000e+00
3.645000000000000284e+01,9.883213592233005329e+01,3.718216587948175444e-01,2.110417475728154102e+01,-5.418834951456310733e+01,4.643271844660193892e+01,2.347402282026882503e-01,-6.204660194174757670e+00,-4.091893203883489605e+01,-3.974585399734209545e-02,-1.795804854368932411e+02,-2.586022013253543861e-01,-1.766213592233009422e+01,1.668785805150929669e-01,6.526298105138155279e+02,1.780200978640776520e+04,1.626699817553042635e+02,-1.258030433009708577e+04,-2.921809210205051386e+02,-2.219342398058252456e+03,3.577101169902912807e+04,3.439832404913269102e+02,8.045523611650485691e+03,-9.487976368932038895e+03,6.037750030707584301e+02,3.330099843729009024e+00,1.308494326037939004e+02,-2.795583502784353414e+02,2.921857232713317671e+02,-1.802172155339805613e+03,-3.474482751499060385e+01,-4.807792330097087188e+02,-4.804026310679611242e+02,-1.042765407766990393e+03,-3.175357852026603211e+01,8.149414549514558166e+04,1.212581178707223444e+02,1.854872461165048298e+04,-5.267135398058252031e+04,3.614813620388347772e+04,7.768605177740028012e+00,-5.913197436893203303e+03,6.655695010489912420e+02,2.323831821493534733e+00,1.432956232416881903e+02,-3.725911305949301777e+02,3.105638875199774702e+02,1.400088871029765869e+00,-4.253893582115487959e+01,-3.246959881940401829e+02,1.007834606796115986e+04,-7.729763536244950046e+02,1.211735524271847680e+03,-4.232456308737864310e+04,-4.254079980582522694e+03,-7.892251485706478888e+02,-4.906360368932038909e+03,-1.979115297864078311e+05,-1.257462033607066587e+03,5.611288316259401654e+02,9.433104727631516084e-01,1.182696562677971883e+02,-3.607371900189223766e+02,2.506416550832177563e+02,1.615199289766309221e-01,-4.137396730940447043e+01,-5.115533563210383363e+02,-2.030862228597200669e+00,-1.355509941243120920e+03,-2.739179611650484730e+03,-9.009577206017311823e+01,-4.733231067961164626e+02,-1.850890291262135634e+03,-2.280877766990292002e+03,-8.709625371396995774e+01,-2.106700000000000159e+02,-1.831475776699028938e+04,-1.225889951250418903e+02,-1.790153048543689511e+04,-1.234713481959865931e+02,3.764597767779814603e+02,2.166745626683642456e+00,8.448362006486442510e+01,-1.704349553766636234e+02,1.808050983198312451e+02,1.627612042867834674e+00,-1.933483083040691142e+01,2.972583712490950347e+01,1.018848736468200400e+00,-4.584334611348933777e+02,2.626071839244303874e-01,-1.086412053539966536e+02,1.000000000000000000e+00
4.585000000000000142e+01,-1.516786407766994671e+01,1.514671485608509727e-02,4.010417475728154102e+01,-5.418834951456310733e+01,4.643271844660193892e+01,2.347402282026882503e-01,-6.204660194174757670e+00,-4.091893203883489605e+01,-3.974585399734209545e-02,-1.035804854368932411e+02,-1.382038083029879516e-01,-1.766213592233009422e+01,1.668785805150929669e-01,-1.194252473840167568e+02,1.202600978640776520e+04,2.348722919479768620e+02,-1.258030433009708577e+04,-2.921809210205051386e+02,-2.219342398058252456e+03,9.779011699029128067e+03,2.626613532732957310e+02,1.237752361165048569e+04,-9.487976368932038895e+03,-1.517039863004788458e+01,1.393588295897682627e+00,2.340069995539283241e+02,-2.795583502784353414e+02,2.921857232713317671e+02,-1.802172155339805613e+03,-3.474482751499060385e+01,-4.807792330097087188e+02,-4.804026310679611242e+02,-1.042765407766990393e+03,-3.175357852026603211e+01,-2.475385450485441834e+04,-2.111629298801763071e+02,3.625672461165048298e+04,-5.267135398058252031e+04,3.614813620388347772e+04,7.768605177740028012e+00,-5.913197436893203303e+03,-1.138864398251662351e+02,-1.148734768749051227e-01,2.732049467207143607e+02,-3.725911305949301777e+02,3.105638875199774702e+02,1.400088871029765869e+00,-4.253893582115487959e+01,-3.246959881940401829e+02,-3.742165393203884014e+04,-5.604955508566927165e+02,2.116173552427184768e+04,-4.232456308737864310e+04,1.307392001941747731e+04,-3.765948807701101941e+02,-4.906360368932038909e+03,-1.270795297864078311e+05,-7.378247396909619056e+02,-1.349494382374521138e+02,-6.624853673903388085e-01,2.533457801402371956e+02,-3.607371900189223766e+02,2.780924886923173744e+02,8.152044178657504858e-01,-4.137396730940447043e+01,-3.993420540241932031e+02,-1.207658345149965839e+00,-7.894401896465742539e+02,-5.931179611650484730e+03,-1.000826704904576161e+02,5.867689320388353735e+01,-1.850890291262135634e+03,-2.280877766990292002e+03,-8.709625371396995774e+01,-2.106700000000000159e+02,-1.831475776699028938e+04,-1.225889951250418903e+02,-1.577353048543689511e+04,-1.201001931913603187e+02,-3.411537381991820439e+00,9.782317698245108772e-01,1.477955057581932863e+02,-1.704349553766636234e+02,1.808050983198312451e+02,1.627612042867834674e+00,-1.933483083040691142e+01,2.972583712490950347e+01,1.018848736468200400e+00,-2.051859183615779330e+02,6.637992521714082272e-01,-1.086412053539966536e+02,1.000000000000000000e+00
3.928999999999999915e+01,1.938321359223300533e+02,5.949652101090272538e-01,-7.389582524271845898e+01,-5.418834951456310733e+01,4.643271844660193892e+01,2.347402282026882503e-01,-6.204660194174757670e+00,-4.091893203883489605e+01,-3.974585399734209545e-02,-1.795804854368932411e+02,-2.586022013253543861e-01,-1.766213592233009422e+01,1.668785805150929669e-01,1.322939266396506127e+03,-1.829799021359223480e+04,-4.016462872531367907e+02,-1.258030433009708577e+04,-2.921809210205051386e+02,-2.219342398058252456e+03,5.743101169902912807e+04,3.948599701909666919e+02,-1.361447638834951431e+04,-9.487976368932038895e+03,1.119562837821430549e+03,4.541623308686183691e+00,-3.849384021468779906e+02,-2.795583502784353414e+02,2.921857232713317671e+02,-1.802172155339805613e+03,-3.474482751499060385e+01,-4.807792330097087188e+02,-4.804026310679611242e+02,-1.042765407766990393e+03,-3.175357852026603211e+01,1.700341454951455817e+05,3.292279076955665005e+02,-6.999127538834951702e+04,-5.267135398058252031e+04,3.614813620388347772e+04,7.768605177740028012e+00,-5.913197436893203303e+03,1.315116118444122094e+03,3.849538547279657053e+00,-5.062509941534430027e+02,-3.725911305949301777e+02,3.105638875199774702e+02,1.400088871029765869e+00,-4.253893582115487959e+01,-3.246959881940401829e+02,6.650834606796115986e+04,-6.404290841438541975e+02,-5.521826447572815232e+04,-4.232456308737864310e+04,-4.254079980582522694e+03,-7.892251485706478888e+02,-4.906360368932038909e+03,-1.979115297864078311e+05,-1.257462033607066587e+03,1.167882366965391157e+03,2.368501405901014323e+00,-4.884838790716541439e+02,-3.607371900189223766e+02,2.506416550832177563e+02,1.615199289766309221e-01,-4.137396730940447043e+01,-5.115533563210383363e+02,-2.030862228597200669e+00,-1.355509941243120920e+03,-7.917961165048473049e+01,-8.384775262337524282e+01,-3.133323106796116463e+03,-1.850890291262135634e+03,-2.280877766990292002e+03,-8.709625371396995774e+01,-2.106700000000000159e+02,-1.831475776699028938e+04,-1.225889951250418903e+02,-1.790153048543689511e+04,-1.234713481959865931e+02,6.930192052446257094e+02,2.910305574789365579e+00,-2.320758084017799376e+02,-1.704349553766636234e+02,1.808050983198312451e+02,1.627612042867834674e+00,-1.933483083040691142e+01,2.972583712490950347e+01,1.018848736468200400e+00,-4.584334611348933777e+02,2.626071839244303874e-01,-1.086412053539966536e+02,1.000000000000000000e+00
